CellName,Monkeys,GeneNumber,UMI_counts,Region,cell_type
AAp.2_O.M.2_CE11_83,O.M.2,2823,77547,AAp,AA_EC
AAp.2_O.M.2_CE11_84,O.M.2,3558,101345,AAp,AA_EC
AAp.2_O.M.2_CE11_86,O.M.2,2818,61045,AAp,AA_EC
AAp.2_O.M.2_CE11_87,O.M.2,3220,32017,AAp,AA_EC
AAp.2_O.M.2_CE11_89,O.M.2,3411,108898,AAp,AA_EC
AAp.2_O.M.2_CE11_90,O.M.2,2028,21214,AAp,AA_EC
AAp.2_O.M.2_CE11_91,O.M.2,2746,38488,AAp,AA_EC
AAp.2_O.M.2_CE11_92,O.M.2,4005,120033,AAp,AA_EC
AAp.2_O.M.2_CE11_93,O.M.2,2721,29355,AAp,AA_EC
AAp.2_O.M.2_CE11_94,O.M.2,2475,57736,AAp,AA_EC
AAp.2_O.M.2_CE11_95,O.M.2,3463,38480,AAp,AA_EC
AAp.2_O.M.2_CE11_96,O.M.2,3656,129905,AAp,AA_EC
CAn.1_O.M.2_CE11_1,O.M.2,3840,122016,CAn,CA_SMC
CAn.1_O.M.2_CE11_2,O.M.2,2355,50858,CAn,CA_SMC
CAn.1_O.M.2_CE11_3,O.M.2,3252,42325,CAn,AF
CAn.1_O.M.2_CE11_4,O.M.2,4467,112179,CAn,AF
CAn.1_O.M.2_CE11_6,O.M.2,2343,21669,CAn,CA_EC1
CAn.1_O.M.2_CE11_7,O.M.2,1876,21188,CAn,AF
CAn.1_O.M.2_CE11_8,O.M.2,2066,13033,CAn,CA_SMC
CAn.1_O.M.2_CE11_9,O.M.2,3410,92468,CAn,EPI
CAn.1_O.M.2_CE11_10,O.M.2,3594,82539,CAn,CA_SMC
CAn.1_O.M.2_CE11_11,O.M.2,2684,37314,CAn,AF
CAn.1_O.M.2_CE11_12,O.M.2,2506,30595,CAn,CA_SMC
CAn.1_O.M.2_CE11_13,O.M.2,3340,29310,CAn,CA_SMC
CAn.1_O.M.2_CE11_14,O.M.2,2871,45202,CAn,CA_SMC
CAn.1_O.M.2_CE11_15,O.M.2,2200,35573,CAn,AF
CAn.1_O.M.2_CE11_16,O.M.2,2757,79594,CAn,AA_SMC
CAn.1_O.M.2_CE11_18,O.M.2,2989,35974,CAn,AF
CAn.1_O.M.2_CE11_19,O.M.2,3832,99951,CAn,CA_SMC
CAn.1_O.M.2_CE11_20,O.M.2,2809,15525,CAn,AF
CAn.1_O.M.2_CE11_21,O.M.2,2797,30257,CAn,AF
CAn.1_O.M.2_CE11_22,O.M.2,1187,4719,CAn,CA_SMC
CAn.1_O.M.2_CE11_25,O.M.2,3572,68294,CAn,AF
CAn.1_O.M.2_CE11_26,O.M.2,3771,68791,CAn,CA_SMC
CAn.1_O.M.2_CE11_27,O.M.2,1735,16744,CAn,CA_SMC
CAn.1_O.M.2_CE11_28,O.M.2,2324,11595,CAn,CA_SMC
CAn.1_O.M.2_CE11_29,O.M.2,4833,60435,CAn,CA_SMC
CAn.1_O.M.2_CE11_30,O.M.2,2586,38306,CAn,CA_SMC
CAn.1_O.M.2_CE11_33,O.M.2,2663,48796,CAn,CA_SMC
CAn.1_O.M.2_CE11_35,O.M.2,3026,24076,CAn,CA_SMC
CAn.1_O.M.2_CE11_36,O.M.2,1228,3776,CAn,CA_SMC
CAn.1_O.M.2_CE11_40,O.M.2,2099,40212,CAn,CA_SMC
CAn.1_O.M.2_CE11_41,O.M.2,1872,51050,CAn,CA_SMC
CAn.1_O.M.2_CE11_42,O.M.2,2305,40695,CAn,CA_EC2
CAn.1_O.M.2_CE11_45,O.M.2,2940,55213,CAn,AF
CAn.1_O.M.2_CE11_47,O.M.2,3348,61232,CAn,CA_SMC
CAn.1_O.M.2_CE11_48,O.M.2,1039,3635,CAn,CA_SMC
CAn.1_O.M.2_CE11_49,O.M.2,3757,51855,CAn,CA_SMC
CAn.1_O.M.2_CE11_50,O.M.2,5127,183553,CAn,CA_SMC
CAn.1_O.M.2_CE11_51,O.M.2,2886,58684,CAn,AA_SMC
CAn.1_O.M.2_CE11_52,O.M.2,2629,64402,CAn,CA_SMC
CAn.1_O.M.2_CE11_53,O.M.2,4271,98466,CAn,CA_SMC
CAn.1_O.M.2_CE11_54,O.M.2,3028,59502,CAn,CA_SMC
CAn.1_O.M.2_CE11_55,O.M.2,2646,52801,CAn,CA_SMC
CAn.1_O.M.2_CE11_56,O.M.2,1125,4160,CAn,CA_SMC
CAn.1_O.M.2_CE11_57,O.M.2,2568,35682,CAn,CA_SMC
CAn.1_O.M.2_CE11_58,O.M.2,3097,62805,CAn,CA_SMC
CAn.1_O.M.2_CE11_59,O.M.2,2712,24509,CAn,CA_SMC
CAn.1_O.M.2_CE11_60,O.M.2,3869,85958,CAn,AF
CAn.1_O.M.2_CE11_61,O.M.2,4899,139790,CAn,CA_SMC
CAn.1_O.M.2_CE11_62,O.M.2,3193,90261,CAn,AF
CAn.1_O.M.2_CE11_63,O.M.2,3472,74895,CAn,AF
CAn.1_O.M.2_CE11_64,O.M.2,1372,6342,CAn,CA_SMC
CAn.1_O.M.2_CE11_65,O.M.2,6501,239063,CAn,CA_SMC
CAn.1_O.M.2_CE11_66,O.M.2,3349,84890,CAn,CA_SMC
CAn.1_O.M.2_CE11_68,O.M.2,3628,101184,CAn,CA_SMC
CAn.1_O.M.2_CE11_69,O.M.2,3569,46774,CAn,CA_SMC
CAn.1_O.M.2_CE11_70,O.M.2,4950,106155,CAn,AF
CAn.1_O.M.2_CE11_73,O.M.2,3981,37117,CAn,CA_SMC
CAn.1_O.M.2_CE11_74,O.M.2,3068,93435,CAn,AF
CAn.1_O.M.2_CE11_75,O.M.2,2544,21281,CAn,ILC
CAn.1_O.M.2_CE11_77,O.M.2,2482,79839,CAn,CA_SMC
CAn.1_O.M.2_CE11_78,O.M.2,2927,41787,CAn,CA_SMC
CAn.1_O.M.2_CE11_79,O.M.2,3397,108349,CAn,CA_SMC
CAn.1_O.M.2_CE11_80,O.M.2,4026,189064,CAn,CA_SMC
CAn.1_O.M.2_CE11_81,O.M.2,2683,18556,CAn,CA_SMC
CAn.1_O.M.2_CE11_82,O.M.2,2720,28219,CAn,CA_SMC
CAn.1_O.M.2_CE11_83,O.M.2,3458,134785,CAn,CA_SMC
CAn.1_O.M.2_CE11_84,O.M.2,1816,18795,CAn,CA_SMC
CAn.1_O.M.2_CE11_85,O.M.2,2661,12930,CAn,CA_SMC
CAn.1_O.M.2_CE11_86,O.M.2,3673,205599,CAn,CA_SMC
CAn.1_O.M.2_CE11_87,O.M.2,2166,18753,CAn,CA_EC2
CAn.1_O.M.2_CE11_88,O.M.2,1709,6111,CAn,LY_EC
CAn.1_O.M.2_CE11_89,O.M.2,1943,79925,CAn,AA_SMC
CAn.1_O.M.2_CE11_90,O.M.2,3801,132567,CAn,CA_SMC
CAn.1_O.M.2_CE11_91,O.M.2,3144,57823,CAn,CA_SMC
CAn.1_O.M.2_CE11_92,O.M.2,3062,118372,CAn,CA_SMC
CAn.1_O.M.2_CE11_93,O.M.2,3044,36112,CAn,CA_SMC
CAn.1_O.M.2_CE11_94,O.M.2,4263,196664,CAn,CA_SMC
CAn.1_O.M.2_CE11_95,O.M.2,3286,43140,CAn,EPI
CAp.1_O.M.2_CE11_1,O.M.2,3530,52051,CAp,CA_EC1
CAp.1_O.M.2_CE11_2,O.M.2,3937,72378,CAp,CA_EC1
CAp.1_O.M.2_CE11_3,O.M.2,2799,23687,CAp,CA_EC2
CAp.1_O.M.2_CE11_4,O.M.2,1384,6310,CAp,CA_EC2
CAp.1_O.M.2_CE11_6,O.M.2,2519,20407,CAp,CA_EC1
CAp.1_O.M.2_CE11_7,O.M.2,1483,8976,CAp,CA_EC1
CAp.1_O.M.2_CE11_8,O.M.2,2375,13660,CAp,CA_EC1
CAp.1_O.M.2_CE11_9,O.M.2,3197,77483,CAp,CA_EC2
CAp.1_O.M.2_CE11_10,O.M.2,3559,67026,CAp,CA_EC2
CAp.1_O.M.2_CE11_11,O.M.2,3429,65017,CAp,CA_EC1
CAp.1_O.M.2_CE11_12,O.M.2,3936,66092,CAp,LY_EC
CAp.1_O.M.2_CE11_13,O.M.2,3538,44129,CAp,ILC
CAp.1_O.M.2_CE11_14,O.M.2,4819,137959,CAp,LY_EC
CAp.1_O.M.2_CE11_15,O.M.2,2925,48857,CAp,CA_EC2
CAp.1_O.M.2_CE11_16,O.M.2,2588,21178,CAp,ILC
CAp.1_O.M.2_CE11_17,O.M.2,2586,19656,CAp,CA_EC2
CAp.1_O.M.2_CE11_18,O.M.2,3210,33385,CAp,CA_EC2
CAp.1_O.M.2_CE11_19,O.M.2,3479,73439,CAp,CA_EC2
CAp.1_O.M.2_CE11_21,O.M.2,1416,3792,CAp,CA_EC2
CAp.1_O.M.2_CE11_22,O.M.2,5618,133055,CAp,CA_EC1
CAp.1_O.M.2_CE11_24,O.M.2,1988,9914,CAp,CA_EC1
CAp.1_O.M.2_CE11_25,O.M.2,2972,53837,CAp,CA_EC1
CAp.1_O.M.2_CE11_26,O.M.2,3080,58641,CAp,CA_EC2
CAp.1_O.M.2_CE11_27,O.M.2,3529,50691,CAp,CA_EC1
CAp.1_O.M.2_CE11_28,O.M.2,2063,10217,CAp,LY_EC
CAp.1_O.M.2_CE11_29,O.M.2,1932,7679,CAp,CA_EC1
CAp.1_O.M.2_CE11_30,O.M.2,3538,73011,CAp,CA_EC2
CAp.1_O.M.2_CE11_31,O.M.2,3314,32398,CAp,CA_EC1
CAp.1_O.M.2_CE11_33,O.M.2,4046,125874,CAp,CA_EC2
CAp.1_O.M.2_CE11_36,O.M.2,2091,17137,CAp,CA_EC1
CAp.1_O.M.2_CE11_37,O.M.2,2574,39416,CAp,CA_EC1
CAp.1_O.M.2_CE11_38,O.M.2,2603,59367,CAp,AA_EC
CAp.1_O.M.2_CE11_39,O.M.2,2093,11280,CAp,LY_EC
CAp.1_O.M.2_CE11_40,O.M.2,3865,90166,CAp,CA_EC2
CAp.1_O.M.2_CE11_41,O.M.2,2183,41928,CAp,CA_EC1
CAp.1_O.M.2_CE11_42,O.M.2,2578,32552,CAp,CA_EC1
CAp.1_O.M.2_CE11_43,O.M.2,3788,34782,CAp,CA_EC1
CAp.1_O.M.2_CE11_44,O.M.2,1731,13247,CAp,CA_EC1
CAp.1_O.M.2_CE11_45,O.M.2,2870,32518,CAp,CA_EC1
CAp.1_O.M.2_CE11_46,O.M.2,1746,7177,CAp,CA_EC1
CAp.1_O.M.2_CE11_47,O.M.2,3928,61599,CAp,ILC
CAp.1_O.M.2_CE11_48,O.M.2,2585,34921,CAp,CA_EC1
CAp.1_O.M.2_CE11_49,O.M.2,3745,80247,CAp,CA_EC2
CAp.1_O.M.2_CE11_50,O.M.2,2933,48402,CAp,CA_EC2
CAp.1_O.M.2_CE11_51,O.M.2,2423,32105,CAp,CA_EC1
CAp.1_O.M.2_CE11_53,O.M.2,1434,9243,CAp,CA_EC2
CAp.1_O.M.2_CE11_54,O.M.2,3350,40391,CAp,CA_EC1
CAp.1_O.M.2_CE11_55,O.M.2,3274,63861,CAp,CA_EC1
CAp.1_O.M.2_CE11_57,O.M.2,2754,45130,CAp,CA_EC1
CAp.1_O.M.2_CE11_58,O.M.2,2749,29120,CAp,LY_EC
CAp.1_O.M.2_CE11_59,O.M.2,2571,20202,CAp,CA_EC1
CAp.1_O.M.2_CE11_60,O.M.2,2934,23152,CAp,CA_EC2
CAp.1_O.M.2_CE11_61,O.M.2,3344,30986,CAp,CA_EC1
CAp.1_O.M.2_CE11_62,O.M.2,2855,50252,CAp,CA_EC1
CAp.1_O.M.2_CE11_63,O.M.2,3753,78941,CAp,CA_EC1
CAp.1_O.M.2_CE11_64,O.M.2,2816,36381,CAp,CA_EC1
CAp.1_O.M.2_CE11_65,O.M.2,3191,14111,CAp,CA_EC2
CAp.1_O.M.2_CE11_66,O.M.2,2650,22026,CAp,CA_EC1
CAp.1_O.M.2_CE11_67,O.M.2,2450,22724,CAp,CA_EC1
CAp.1_O.M.2_CE11_68,O.M.2,3895,50320,CAp,CA_EC2
CAp.1_O.M.2_CE11_69,O.M.2,2444,10511,CAp,CA_EC1
CAp.1_O.M.2_CE11_70,O.M.2,4049,27343,CAp,CA_EC1
CAp.1_O.M.2_CE11_72,O.M.2,2314,17748,CAp,CA_EC1
CAp.1_O.M.2_CE11_73,O.M.2,1703,7030,CAp,CA_EC1
CAp.1_O.M.2_CE11_74,O.M.2,3350,101584,CAp,CA_EC1
CAp.1_O.M.2_CE11_75,O.M.2,3192,46424,CAp,CA_EC1
CAp.1_O.M.2_CE11_77,O.M.2,2520,64743,CAp,CA_EC1
CAp.1_O.M.2_CE11_78,O.M.2,2206,24084,CAp,CA_EC2
CAp.1_O.M.2_CE11_79,O.M.2,2769,40208,CAp,CA_EC1
CAp.1_O.M.2_CE11_80,O.M.2,2743,54788,CAp,CA_EC2
CAp.1_O.M.2_CE11_81,O.M.2,1868,13176,CAp,CA_EC1
CAp.1_O.M.2_CE11_82,O.M.2,3145,36847,CAp,CA_EC1
CAp.1_O.M.2_CE11_83,O.M.2,3023,91277,CAp,CA_EC2
CAp.1_O.M.2_CE11_84,O.M.2,4611,143875,CAp,CA_EC1
CAp.1_O.M.2_CE11_86,O.M.2,3579,69041,CAp,ILC
CAp.1_O.M.2_CE11_87,O.M.2,1630,8047,CAp,CA_EC1
CAp.1_O.M.2_CE11_88,O.M.2,2078,10989,CAp,AA_EC
CAp.1_O.M.2_CE11_89,O.M.2,2293,59922,CAp,CA_EC2
CAp.1_O.M.2_CE11_90,O.M.2,3206,71332,CAp,CA_EC2
CAp.1_O.M.2_CE11_91,O.M.2,3211,51420,CAp,CA_EC1
CAp.1_O.M.2_CE11_92,O.M.2,3268,102273,CAp,CA_EC1
CAp.1_O.M.2_CE11_93,O.M.2,2192,15413,CAp,CA_EC1
CAp.1_O.M.2_CE11_94,O.M.2,5092,180251,CAp,CA_EC2
CAp.1_O.M.2_CE11_95,O.M.2,3652,40430,CAp,CA_EC1
AAn.1_O.M.3_CE12_1,O.M.3,6144,152341,AAn,AF
AAn.1_O.M.3_CE12_2,O.M.3,1907,9764,AAn,AA_SMC
AAn.1_O.M.3_CE12_3,O.M.3,2840,19198,AAn,AF
AAn.1_O.M.3_CE12_4,O.M.3,3469,42338,AAn,AA_SMC
AAn.1_O.M.3_CE12_6,O.M.3,3020,29993,AAn,AA_SMC
AAn.1_O.M.3_CE12_7,O.M.3,2319,19973,AAn,AF
AAn.1_O.M.3_CE12_9,O.M.3,2137,33115,AAn,AA_SMC
AAn.1_O.M.3_CE12_10,O.M.3,1250,5719,AAn,AA_SMC
AAn.1_O.M.3_CE12_12,O.M.3,2746,18008,AAn,AF
AAn.1_O.M.3_CE12_13,O.M.3,2962,18655,AAn,AF
AAn.1_O.M.3_CE12_15,O.M.3,2688,35717,AAn,AF
AAn.1_O.M.3_CE12_16,O.M.3,3317,58056,AAn,AF
AAn.1_O.M.3_CE12_17,O.M.3,2622,23023,AAn,AA_SMC
AAn.1_O.M.3_CE12_18,O.M.3,3416,37150,AAn,AF
AAn.1_O.M.3_CE12_19,O.M.3,3712,74811,AAn,AA_SMC
AAn.1_O.M.3_CE12_20,O.M.3,2058,6571,AAn,AA_SMC
AAn.1_O.M.3_CE12_21,O.M.3,1949,20201,AAn,AA_SMC
AAn.1_O.M.3_CE12_22,O.M.3,2764,27244,AAn,AA_SMC
AAn.1_O.M.3_CE12_24,O.M.3,1976,10093,AAn,AA_SMC
AAn.1_O.M.3_CE12_25,O.M.3,1475,4192,AAn,AA_SMC
AAn.1_O.M.3_CE12_26,O.M.3,3738,48005,AAn,AA_SMC
AAn.1_O.M.3_CE12_27,O.M.3,2800,27402,AAn,AF
AAn.1_O.M.3_CE12_28,O.M.3,3960,36370,AAn,AF
AAn.1_O.M.3_CE12_29,O.M.3,3456,28336,AAn,AA_SMC
AAn.1_O.M.3_CE12_30,O.M.3,2366,20054,AAn,AA_SMC
AAn.1_O.M.3_CE12_32,O.M.3,2705,12015,AAn,ILC
AAn.1_O.M.3_CE12_33,O.M.3,3598,92653,AAn,AA_SMC
AAn.1_O.M.3_CE12_34,O.M.3,1992,6904,AAn,AA_SMC
AAn.1_O.M.3_CE12_35,O.M.3,2777,14107,AAn,AF
AAn.1_O.M.3_CE12_36,O.M.3,2576,30383,AAn,AF
AAn.1_O.M.3_CE12_37,O.M.3,2861,39475,AAn,AA_SMC
AAn.1_O.M.3_CE12_38,O.M.3,2984,73084,AAn,AF
AAn.1_O.M.3_CE12_39,O.M.3,3266,34234,AAn,AA_SMC
AAn.1_O.M.3_CE12_40,O.M.3,1172,5338,AAn,AA_SMC
AAn.1_O.M.3_CE12_42,O.M.3,2268,27744,AAn,AA_SMC
AAn.1_O.M.3_CE12_44,O.M.3,1064,3632,AAn,AF
AAn.1_O.M.3_CE12_45,O.M.3,3209,35026,AAn,AA_SMC
AAn.1_O.M.3_CE12_46,O.M.3,1853,5719,AAn,AA_SMC
AAn.1_O.M.3_CE12_47,O.M.3,2593,16033,AAn,AA_SMC
AAn.1_O.M.3_CE12_48,O.M.3,3067,52868,AAn,AA_SMC
AAn.1_O.M.3_CE12_49,O.M.3,3795,54416,AAn,AF
AAn.1_O.M.3_CE12_50,O.M.3,3410,77824,AAn,AF
AAn.1_O.M.3_CE12_51,O.M.3,2638,39732,AAn,AA_SMC
AAn.1_O.M.3_CE12_52,O.M.3,3571,81581,AAn,AA_SMC
AAn.1_O.M.3_CE12_53,O.M.3,2041,22886,AAn,AA_SMC
AAn.1_O.M.3_CE12_54,O.M.3,2611,30611,AAn,AA_SMC
AAn.1_O.M.3_CE12_55,O.M.3,3452,68770,AAn,AA_SMC
AAn.1_O.M.3_CE12_56,O.M.3,3221,24962,AAn,AF
AAn.1_O.M.3_CE12_57,O.M.3,3081,44281,AAn,AF
AAn.1_O.M.3_CE12_58,O.M.3,2901,44157,AAn,AF
AAn.1_O.M.3_CE12_61,O.M.3,1942,6222,AAn,AA_SMC
AAn.1_O.M.3_CE12_62,O.M.3,2671,28778,AAn,AA_SMC
AAn.1_O.M.3_CE12_63,O.M.3,2995,22055,AAn,AF
AAn.1_O.M.3_CE12_64,O.M.3,3470,41617,AAn,AF
AAn.1_O.M.3_CE12_65,O.M.3,3645,33037,AAn,AA_SMC
AAn.1_O.M.3_CE12_66,O.M.3,3226,56961,AAn,AA_SMC
AAn.1_O.M.3_CE12_67,O.M.3,1487,10179,AAn,AA_SMC
AAn.1_O.M.3_CE12_68,O.M.3,3422,56739,AAn,AA_SMC
AAn.1_O.M.3_CE12_70,O.M.3,3562,34389,AAn,AA_SMC
AAn.1_O.M.3_CE12_72,O.M.3,2460,28218,AAn,AA_SMC
AAn.1_O.M.3_CE12_73,O.M.3,6987,118445,AAn,AA_SMC
AAn.1_O.M.3_CE12_74,O.M.3,1771,18089,AAn,AA_SMC
AAn.1_O.M.3_CE12_75,O.M.3,2526,17920,AAn,AA_SMC
AAn.1_O.M.3_CE12_77,O.M.3,2755,65506,AAn,AF
AAn.1_O.M.3_CE12_78,O.M.3,2085,21076,AAn,AA_SMC
AAn.1_O.M.3_CE12_79,O.M.3,2420,29076,AAn,AA_SMC
AAn.1_O.M.3_CE12_80,O.M.3,2803,54330,AAn,AF
AAn.1_O.M.3_CE12_81,O.M.3,3515,36472,AAn,AF
AAn.1_O.M.3_CE12_82,O.M.3,2555,30230,AAn,AF
AAn.1_O.M.3_CE12_83,O.M.3,3004,67156,AAn,AA_SMC
AAn.1_O.M.3_CE12_84,O.M.3,2129,19256,AAn,AA_SMC
AAn.1_O.M.3_CE12_86,O.M.3,3591,85745,AAn,AA_SMC
AAn.1_O.M.3_CE12_87,O.M.3,4750,66393,AAn,AA_SMC
AAn.1_O.M.3_CE12_88,O.M.3,3019,16864,AAn,AA_SMC
AAn.1_O.M.3_CE12_89,O.M.3,4349,193776,AAn,AA_SMC
AAn.1_O.M.3_CE12_90,O.M.3,2524,41028,AAn,AF
AAn.1_O.M.3_CE12_91,O.M.3,4457,89557,AAn,AA_SMC
AAn.1_O.M.3_CE12_92,O.M.3,3880,137519,AAn,AA_SMC
AAn.1_O.M.3_CE12_93,O.M.3,1330,5542,AAn,AA_SMC
AAn.1_O.M.3_CE12_94,O.M.3,1004,5933,AAn,AA_SMC
AAn.1_O.M.3_CE12_95,O.M.3,3242,24436,AAn,AF
AAn.1_O.M.3_CE12_96,O.M.3,3285,54951,AAn,AA_SMC
AAp.1_O.M.3_CE12_1,O.M.3,4174,155043,AAp,AA_EC
AAp.1_O.M.3_CE12_2,O.M.3,2939,96267,AAp,AA_EC
AAp.1_O.M.3_CE12_3,O.M.3,2203,24841,AAp,AA_EC
AAp.1_O.M.3_CE12_4,O.M.3,2049,25607,AAp,AA_EC
AAp.1_O.M.3_CE12_6,O.M.3,1919,12475,AAp,AA_EC
AAp.1_O.M.3_CE12_7,O.M.3,1340,11246,AAp,AA_EC
AAp.1_O.M.3_CE12_9,O.M.3,3801,143163,AAp,AA_EC
AAp.1_O.M.3_CE12_10,O.M.3,3388,86217,AAp,AA_EC
AAp.1_O.M.3_CE12_11,O.M.3,1290,10214,AAp,CA_EC1
AAp.1_O.M.3_CE12_12,O.M.3,2238,26865,AAp,AA_EC
AAp.1_O.M.3_CE12_13,O.M.3,3042,29704,AAp,AA_EC
AAp.1_O.M.3_CE12_14,O.M.3,1918,34374,AAp,CA_EC1
AAp.1_O.M.3_CE12_15,O.M.3,3823,105814,AAp,AA_EC
AAp.1_O.M.3_CE12_16,O.M.3,1656,14728,AAp,AA_EC
AAp.1_O.M.3_CE12_17,O.M.3,3774,87276,AAp,AA_EC
AAp.1_O.M.3_CE12_18,O.M.3,3193,57075,AAp,AA_EC
AAp.1_O.M.3_CE12_19,O.M.3,3017,76035,AAp,AA_EC
AAp.1_O.M.3_CE12_20,O.M.3,2708,18958,AAp,AA_EC
AAp.1_O.M.3_CE12_21,O.M.3,2630,37058,AAp,AA_EC
AAp.1_O.M.3_CE12_22,O.M.3,2587,50064,AAp,AA_EC
AAp.1_O.M.3_CE12_25,O.M.3,3231,74688,AAp,AA_EC
AAp.1_O.M.3_CE12_26,O.M.3,3078,76703,AAp,AA_EC
AAp.1_O.M.3_CE12_27,O.M.3,2053,27408,AAp,AA_EC
AAp.1_O.M.3_CE12_28,O.M.3,3030,29661,AAp,AA_EC
AAp.1_O.M.3_CE12_30,O.M.3,3640,128136,AAp,AA_EC
AAp.1_O.M.3_CE12_31,O.M.3,2931,30254,AAp,AA_EC
AAp.1_O.M.3_CE12_32,O.M.3,3424,41539,AAp,AA_EC
AAp.1_O.M.3_CE12_33,O.M.3,3836,133383,AAp,AA_EC
AAp.1_O.M.3_CE12_34,O.M.3,2336,10937,AAp,AA_EC
AAp.1_O.M.3_CE12_35,O.M.3,3584,39767,AAp,AA_EC
AAp.1_O.M.3_CE12_36,O.M.3,2735,36578,AAp,AA_EC
AAp.1_O.M.3_CE12_37,O.M.3,2072,23978,AAp,AA_EC
AAp.1_O.M.3_CE12_38,O.M.3,2325,66278,AAp,AA_EC
AAp.1_O.M.3_CE12_39,O.M.3,3178,45825,AAp,AA_EC
AAp.1_O.M.3_CE12_40,O.M.3,2898,84226,AAp,AA_EC
AAp.1_O.M.3_CE12_41,O.M.3,3374,164908,AAp,AA_EC
AAp.1_O.M.3_CE12_42,O.M.3,2904,78658,AAp,AA_EC
AAp.1_O.M.3_CE12_43,O.M.3,3378,25898,AAp,AA_EC
AAp.1_O.M.3_CE12_44,O.M.3,1364,10478,AAp,AA_EC
AAp.1_O.M.3_CE12_45,O.M.3,3391,114039,AAp,AA_EC
AAp.1_O.M.3_CE12_46,O.M.3,2634,23190,AAp,AA_EC
AAp.1_O.M.3_CE12_47,O.M.3,3542,90240,AAp,AA_EC
AAp.1_O.M.3_CE12_48,O.M.3,3150,73558,AAp,AA_EC
AAp.1_O.M.3_CE12_49,O.M.3,3137,54153,AAp,AA_EC
AAp.1_O.M.3_CE12_50,O.M.3,3315,90141,AAp,CA_EC2
AAp.1_O.M.3_CE12_51,O.M.3,2765,63010,AAp,AF
AAp.1_O.M.3_CE12_52,O.M.3,3629,161176,AAp,AA_EC
AAp.1_O.M.3_CE12_53,O.M.3,3628,69496,AAp,AA_EC
AAp.1_O.M.3_CE12_54,O.M.3,2598,64180,AAp,AA_EC
AAp.1_O.M.3_CE12_55,O.M.3,3218,80160,AAp,AA_EC
AAp.1_O.M.3_CE12_56,O.M.3,2806,28881,AAp,AA_EC
AAp.1_O.M.3_CE12_57,O.M.3,2385,41745,AAp,AA_EC
AAp.1_O.M.3_CE12_58,O.M.3,4114,158576,AAp,AA_EC
AAp.1_O.M.3_CE12_59,O.M.3,3464,50983,AAp,AA_EC
AAp.1_O.M.3_CE12_60,O.M.3,3555,99029,AAp,AA_EC
AAp.1_O.M.3_CE12_61,O.M.3,3781,90318,AAp,AA_EC
AAp.1_O.M.3_CE12_62,O.M.3,3311,110544,AAp,AA_EC
AAp.1_O.M.3_CE12_63,O.M.3,3450,108131,AAp,AA_EC
AAp.1_O.M.3_CE12_64,O.M.3,3438,94944,AAp,AA_EC
AAp.1_O.M.3_CE12_65,O.M.3,3429,43616,AAp,AA_EC
AAp.1_O.M.3_CE12_66,O.M.3,1536,14514,AAp,AA_EC
AAp.1_O.M.3_CE12_67,O.M.3,3347,130904,AAp,AA_EC
AAp.1_O.M.3_CE12_68,O.M.3,3508,126177,AAp,AA_EC
AAp.1_O.M.3_CE12_69,O.M.3,2780,22971,AAp,AA_EC
AAp.1_O.M.3_CE12_70,O.M.3,3340,80258,AAp,AA_EC
AAp.1_O.M.3_CE12_71,O.M.3,2998,137830,AAp,AA_EC
AAp.1_O.M.3_CE12_72,O.M.3,2778,91929,AAp,AA_EC
AAp.1_O.M.3_CE12_73,O.M.3,2150,11840,AAp,AA_EC
AAp.1_O.M.3_CE12_74,O.M.3,2038,60195,AAp,AA_EC
AAp.1_O.M.3_CE12_77,O.M.3,2454,107745,AAp,AA_EC
AAp.1_O.M.3_CE12_78,O.M.3,2045,29374,AAp,AA_EC
AAp.1_O.M.3_CE12_79,O.M.3,1910,32783,AAp,AA_EC
AAp.1_O.M.3_CE12_80,O.M.3,2729,160938,AAp,AA_EC
AAp.1_O.M.3_CE12_81,O.M.3,2916,41957,AAp,AA_EC
AAp.1_O.M.3_CE12_82,O.M.3,2167,33324,AAp,AA_EC
AAp.1_O.M.3_CE12_83,O.M.3,2943,149898,AAp,AA_EC
AAp.1_O.M.3_CE12_84,O.M.3,3074,88844,AAp,AA_EC
AAp.1_O.M.3_CE12_86,O.M.3,3726,279341,AAp,AA_EC
AAp.1_O.M.3_CE12_87,O.M.3,2719,39309,AAp,AA_EC
AAp.1_O.M.3_CE12_88,O.M.3,2975,31642,AAp,AA_EC
AAp.1_O.M.3_CE12_89,O.M.3,2565,136500,AAp,AA_EC
AAp.1_O.M.3_CE12_90,O.M.3,2006,45060,AAp,AA_EC
AAp.1_O.M.3_CE12_91,O.M.3,3572,100473,AAp,AA_EC
AAp.1_O.M.3_CE12_92,O.M.3,3515,165549,AAp,CA_EC1
AAp.1_O.M.3_CE12_93,O.M.3,1692,15922,AAp,AA_EC
AAp.1_O.M.3_CE12_95,O.M.3,2988,48230,AAp,AA_EC
AAp.1_O.M.3_CE12_96,O.M.3,3164,138696,AAp,AA_EC
AAp.2_O.M.3_CE12_1,O.M.3,3797,114800,AAp,AA_EC
AAp.2_O.M.3_CE12_2,O.M.3,3341,123092,AAp,AA_EC
AAp.2_O.M.3_CE12_3,O.M.3,3614,59972,AAp,AA_EC
AAp.2_O.M.3_CE12_4,O.M.3,2980,50703,AAp,AA_EC
AAp.2_O.M.3_CE12_5,O.M.3,2655,17726,AAp,AA_EC
